date,open,high,low,close,volume,Name
15-11-2017,55.31,56.225,54.66,54.97,1611332,BHF
16-11-2017,55.03,55.58,54.605,55.42,1076258,BHF
17-11-2017,55.07,55.9,54.97,55.67,518484,BHF
20-11-2017,55.59,55.65,54.78,55.46,457850,BHF
21-11-2017,55.32,57.2,55.32,56.91,1395499,BHF
22-11-2017,56.97,57.6,56.6162,57.45,555720,BHF
24-11-2017,57.6,57.72,56.87,57.29,314002,BHF
27-11-2017,57.25,57.66,56.7901,57.61,601418,BHF
28-11-2017,57.46,58.46,57.46,58.01,858273,BHF
29-11-2017,58.33,60.12,58.33,59.44,877415,BHF
30-11-2017,59.69,60.14,58.19,58.79,1284156,BHF
01-12-2017,58.84,59.05,57,58.44,671586,BHF
04-12-2017,58.89,59.81,58.18,58.49,1084281,BHF
05-12-2017,58.45,59.03,58.18,58.25,591049,BHF
06-12-2017,58.05,58.89,58.05,58.17,354055,BHF
07-12-2017,58.19,59.08,57.84,58.63,674443,BHF
08-12-2017,58.59,60.22,58.42,60.2,762574,BHF
11-12-2017,60.27,60.5535,59.7025,59.97,692116,BHF
12-12-2017,60.08,60.41,59.4612,59.98,802034,BHF
13-12-2017,59.79,60.24,59.31,59.37,946954,BHF
14-12-2017,59.75,60.74,58.27,58.73,1207341,BHF
15-12-2017,58.99,59.22,57.85,58.45,1469371,BHF
18-12-2017,58.44,59.28,58.03,58.68,944696,BHF
19-12-2017,58.91,59.3,58.2,58.34,893081,BHF
20-12-2017,58.51,58.99,58.02,58.14,744066,BHF
21-12-2017,58.44,60.46,58.275,60.39,1080043,BHF
22-12-2017,60.64,61.01,59.318,59.54,533560,BHF
26-12-2017,59.56,60.06,59.15,59.69,411354,BHF
27-12-2017,59.71,59.95,58.69,59.07,281358,BHF
28-12-2017,59.1,59.34,58.67,59.16,336853,BHF
29-12-2017,59.24,59.47,58.62,58.64,304644,BHF
02-01-2018,58.12,58.44,57.51,57.67,728407,BHF
03-01-2018,57.64,58.93,57.51,58.51,716006,BHF
04-01-2018,58.77,59.75,58.695,59.49,563741,BHF
05-01-2018,59.52,60.79,59.2501,60.63,862661,BHF
08-01-2018,60.6,60.6,59.77,60.49,467362,BHF
09-01-2018,60.51,61.81,60.51,61.71,883004,BHF
10-01-2018,61.74,64.78,61.19,64,1527985,BHF
11-01-2018,64.4,65.73,63.4,65.25,1032999,BHF
12-01-2018,65.5,65.6,65.03,65.36,853491,BHF
16-01-2018,65.59,65.59,62.97,63.22,916634,BHF
17-01-2018,63.53,64.59,63.39,64.36,508344,BHF
18-01-2018,64.27,64.74,63.05,63.49,577090,BHF
19-01-2018,63.77,64.71,63.18,64.19,773757,BHF
22-01-2018,63.77,64.61,63.26,64.41,585325,BHF
23-01-2018,63.98,65,63.7,64.95,632923,BHF
24-01-2018,65.03,65.57,64.55,64.62,408103,BHF
25-01-2018,64.75,65.47,64.5,64.89,453421,BHF
26-01-2018,65.24,65.92,64.75,65.73,489281,BHF
29-01-2018,65.75,67.55,65.45,67.46,986924,BHF
30-01-2018,66.84,66.84,64.12,65.06,1228389,BHF
31-01-2018,64.85,65.02,63.5,64.26,1045129,BHF
01-02-2018,63.71,64.42,63.23,64.09,876730,BHF
02-02-2018,63.62,63.89,62.09,62.15,976065,BHF
05-02-2018,61.62,62.68,59.08,59.13,1448380,BHF
06-02-2018,58.65,59.2,56.53,58.78,1545715,BHF
07-02-2018,58.53,60.26,58.53,59,1123287,BHF
